id,source_type,location,field,surface,active,member_reachable,risk_tags,linked_records,disposition,record_state,proposed_action,replacement_copy,notes,copy
vita_quotes:204b8ff4-0bdb-46bf-81c7-523b02a3f386#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,fasting_scheduling,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,I designed the intermittent fasting phase to start at Day 21 for a specific reason. Your first three weeks are about building the habit of eating correctly. Layering a fasting window on top of new food habits in Week 1 is how people quit. Day 21 means you are ready. Trust the sequence.
vita_quotes:6505add8-a147-4704-b0d3-41583150e7bb#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"When you hit your six-month mark, I want you to do one thing. Print your starting blood sugar reading and your Day 180 reading and put them side by side. Then decide if this was worth it. I already know what you will decide."
vita_quotes:c3e99342-db08-435f-ae13-d1e3f227aa4f#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,uncited_absolute,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"I did not build this program because I read a study. I built it after helping a friend who lived with Type 2 diabetes for years — and eventually reversed it. The standard advice was never going to get them there; it was designed to manage, maintain, live with. I refused to accept that. Every single feature in this app exists because of that refusal. Use it like your health depends on it. Because it does."
vita_quotes:03b5bbc0-1b21-4b53-89ed-1884e986a88b#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"The guided sequence ends at Day 180, but the tracking, meals, education and report tools can continue to support your routine."
vita_quotes:a7442ce9-66c1-4cd7-8cc1-69a0aa529440#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your Progress report can help you prepare questions for a health visit.
vita_quotes:f0dc12bd-3ec9-4e2d-9b0b-c16a079717ef#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Snacks are optional. Whether and when you need one can depend on hunger, medicines, activity and your care plan."
vita_quotes:7a69c0dd-1042-4bbd-a6d6-4c29125d706a#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Foods from your culture can fit a balanced plate. Choose combinations and portions that work for you.
vita_quotes:a6d0cc02-d8ee-45db-9b56-5091badf29fe#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Fasting is not required for DRM, and fasting scheduling tools are unavailable."
vita_quotes:303eb6ec-800c-415c-9c4b-65b3d57f78c9#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=mindset;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,A difficult day does not erase what you learned. Begin again with the next manageable action.
vita_quotes:ac773da1-4145-45ed-b774-d8f3cb13a15b#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,DRM organizes the information you enter. It does not diagnose the pattern or decide what treatment you need.
vita_quotes:e5775633-7365-4bc1-acd5-16fc2cd3ffe8#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"If glucose checking is part of your care plan, add context such as the time, meal and activity. Context can make your report easier to discuss."
vita_quotes:9152caf6-4693-451d-bb30-c99e14f59ba6#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Keep water available during the day. Follow any fluid advice your healthcare professional has given you.
vita_quotes:51bbfb06-ff5c-4e79-8f7c-37c8280cb74c#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"A reading is information, not a grade. Follow your care plan and ask your healthcare professional about results you do not understand."
vita_quotes:175b087d-0a74-4e92-b27e-854d67089e40#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=science;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Strength, balance, flexibility and aerobic activity can all support health. Choose activities that fit your ability."
vita_quotes:949b4c58-bce1-4757-a10d-3217fe7dca97#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,uncited_absolute,category=program_tip;days=1-180,REWRITE — OWNER APPROVAL,stays active pending exact replacement copy,Owner supplies exact replacement copy in the approval appendix; record stays active meanwhile.,,,Sharing a health result with the community is always optional.
vita_quotes:dbfad039-ef93-4787-a596-0ed038774f84#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"The plate method is a flexible planning tool, not a pass-or-fail test."
vita_quotes:3b6dac4a-771e-4a1c-9211-e862ac76866d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,reversal_cure,category=science;days=1-180,REWRITE — CLINICIAN REVIEW,stays active pending exact replacement copy,Clinician supplies or approves exact replacement copy in the appendix; record stays active meanwhile.,,,Type 2 diabetes remission has a specific clinical definition. DRM does not promise or diagnose it.
vita_quotes:573f839c-c20c-4326-9666-80f96f044299#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=science;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Sleep and stress can affect daily diabetes care differently for different people. Small routines may help you feel more supported.
vita_quotes:76c4b3a1-7250-464c-975b-7c8e255ae7a1#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"If an activity feels unsafe or you feel unwell, stop and follow your personal safety plan."
vita_quotes:6c87017a-82c1-4012-8187-3a30d541835d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"If walking is safe for you, a short comfortable walk can be one way to add movement to your day."
vita_quotes:ac2983d9-13d6-40e6-805f-fcf3a44b0648#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=mindset;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Progress does not need to look perfect to be real. Notice what helped and try again.
vita_quotes:7d2a72ee-efec-47a3-811d-d3033351c1ad#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,One useful action is enough for today. Choose the step that fits your life.
vita_quotes:694cd209-d486-4f90-92e0-ab0b914851f2#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,supplements,category=program_tip;days=1-180,REWRITE — CLINICIAN REVIEW,stays active pending exact replacement copy,Clinician supplies or approves exact replacement copy in the appendix; record stays active meanwhile.,,,Supplements are not required for DRM. Ask a prescriber or pharmacist before adding one.
vita_quotes:0802c302-801b-404c-b2ad-f1bfdb2ec76a#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Use the meal swap when a planned meal does not suit you. A plan should be usable in real life.
vita_quotes:b8612fdf-77fc-4ede-b217-10e7680f731f#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=program_tip;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"If you need help using DRM, open Support. For personal medical advice, contact a qualified healthcare professional."
vita_quotes:83a92174-c6c1-49e9-8a46-cec5077fdb1d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),True,True,safe_no_change_required,category=science;days=1-180,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,A1C reflects average glucose over roughly the past three months. Your personal target and testing schedule belong with your healthcare professional.
